-143.222, -713.019, 12.370, 140.000
-142.093, -712.516, 12.374, 140.200
-140.977, -711.989, 12.336, 140.400
-139.881, -711.436, 12.260, 140.600
-138.807, -710.861, 12.162, 140.800
-137.755, -710.266, 12.053, 141.000
-136.725, -709.655, 11.942, 141.200
-135.720, -709.024, 11.838, 141.400
-134.738, -708.374, 11.749, 141.600
-133.777, -707.706, 11.677, 141.800
-132.837, -707.021, 11.622, 142.000
-131.915, -706.317, 11.580, 142.200
-131.016, -705.592, 11.543, 142.400
-130.140, -704.844, 11.514, 142.600
-129.285, -704.076, 11.487, 142.800
-128.452, -703.289, 11.459, 143.000
-127.646, -702.479, 11.420, 143.200
-126.866, -701.649, 11.380, 143.400
-126.112, -700.802, 11.337, 143.600
-125.383, -699.938, 11.290, 143.800
-124.678, -699.061, 11.239, 144.000
-124.003, -698.168, 11.180, 144.200
-123.356, -697.262, 11.125, 144.400
-122.735, -696.344, 11.072, 144.600
-122.139, -695.415, 11.020, 144.800
-121.568, -694.477, 10.969, 145.000
-121.027, -693.528, 10.916, 145.200
-120.513, -692.568, 10.874, 145.400
-120.026, -691.598, 10.861, 145.600
-119.562, -690.615, 10.886, 145.800
-119.121, -689.616, 10.953, 146.000
-118.704, -688.597, 11.051, 146.200
-118.310, -687.557, 11.180, 146.400
-117.937, -686.494, 11.330, 146.600
-117.585, -685.407, 11.490, 146.800
-117.253, -684.297, 11.655, 147.000
-116.945, -683.164, 11.812, 147.200
-116.659, -682.010, 11.963, 147.400
-116.395, -680.835, 12.104, 147.600
-116.153, -679.642, 12.234, 147.800
-115.934, -678.432, 12.352, 148.000
-115.737, -677.207, 12.464, 148.200
-115.561, -675.967, 12.571, 148.400
-115.404, -674.714, 12.677, 148.600
-115.268, -673.448, 12.782, 148.800
-115.152, -672.170, 12.893, 149.000
-115.053, -670.878, 13.008, 149.200
-114.974, -669.573, 13.128, 149.400
-114.912, -668.254, 13.255, 149.600
-114.867, -666.922, 13.387, 149.800
-114.839, -665.575, 13.523, 150.000
-114.828, -664.215, 13.661, 150.200
-114.832, -662.841, 13.802, 150.400
-114.852, -661.453, 13.942, 150.600
-114.887, -660.051, 14.083, 150.800
-114.936, -658.635, 14.223, 151.000
-115.000, -657.207, 14.362, 151.200
-115.078, -655.764, 14.501, 151.400
-115.170, -654.309, 14.639, 151.600
-115.275, -652.841, 14.777, 151.800
-115.395, -651.360, 14.917, 152.000
-115.527, -649.866, 15.058, 152.200
-115.672, -648.359, 15.201, 152.400
-115.830, -646.839, 15.347, 152.600
-116.000, -645.305, 15.495, 152.800
-116.182, -643.757, 15.645, 153.000
-116.375, -642.196, 15.797, 153.200
-116.579, -640.620, 15.952, 153.400
-116.793, -639.030, 16.108, 153.600
-117.018, -637.426, 16.266, 153.800
-117.253, -635.807, 16.425, 154.000
-117.499, -634.173, 16.585, 154.200
-117.753, -632.525, 16.746, 154.400
-118.018, -630.862, 16.909, 154.600
-118.292, -629.183, 17.072, 154.800
-118.574, -627.490, 17.237, 155.000
-118.865, -625.781, 17.392, 155.200
-119.164, -624.061, 17.514, 155.400
-119.469, -622.332, 17.579, 155.600
-119.778, -620.603, 17.571, 155.800
-120.090, -618.879, 17.489, 156.000
-120.404, -617.168, 17.346, 156.200
-120.717, -615.474, 17.160, 156.400
-121.028, -613.800, 16.954, 156.600
-121.337, -612.146, 16.747, 156.800
-121.643, -610.512, 16.556, 157.000
-121.947, -608.894, 16.395, 157.200
-122.248, -607.290, 16.272, 157.400
-122.547, -605.695, 16.188, 157.600
-122.843, -604.106, 16.139, 157.800
-123.138, -602.520, 16.117, 158.000
-123.431, -600.935, 16.109, 158.200
-123.721, -599.350, 16.104, 158.400
-124.008, -597.766, 16.090, 158.600
-124.292, -596.184, 16.061, 158.800
-124.571, -594.605, 16.011, 159.000
-124.846, -593.032, 15.941, 159.200
-125.113, -591.466, 15.855, 159.400
-125.374, -589.908, 15.755, 159.600
-125.627, -588.359, 15.650, 159.800
-125.872, -586.820, 15.544, 160.000
-126.108, -585.290, 15.442, 160.200
-126.335, -583.768, 15.348, 160.400
-126.552, -582.254, 15.264, 160.600
-126.759, -580.746, 15.190, 160.800
-126.955, -579.243, 15.125, 161.000
-127.139, -577.745, 15.068, 161.200
-127.311, -576.251, 15.014, 161.400
-127.469, -574.761, 14.961, 161.600
-127.612, -573.275, 14.906, 161.800
-127.739, -571.793, 14.849, 162.000
-127.848, -570.316, 14.786, 162.200
-127.940, -568.844, 14.720, 162.400
-128.012, -567.378, 14.650, 162.600
-128.067, -565.919, 14.578, 162.800
-128.105, -564.466, 14.504, 163.000
-128.126, -563.020, 14.430, 163.200
-128.131, -561.582, 14.357, 163.400
-128.120, -560.150, 14.286, 163.600
-128.095, -558.726, 14.217, 163.800
-128.056, -557.309, 14.150, 164.000
-128.003, -555.898, 14.086, 164.200
-127.941, -554.495, 14.024, 164.400
-127.867, -553.098, 13.962, 164.600
-127.785, -551.708, 13.901, 164.800
-127.694, -550.324, 13.839, 165.000
-127.596, -548.947, 13.777, 165.200
-127.492, -547.577, 13.715, 165.400
-127.382, -546.214, 13.652, 165.600
-127.266, -544.857, 13.588, 165.800
-127.145, -543.508, 13.525, 166.000
-127.019, -542.165, 13.461, 166.200
-126.889, -540.829, 13.398, 166.400
-126.754, -539.499, 13.335, 166.600
-126.613, -538.177, 13.273, 166.800
-126.468, -536.861, 13.212, 167.000
-126.319, -535.552, 13.151, 167.200
-126.164, -534.249, 13.091, 167.400
-126.005, -532.953, 13.031, 167.600
-125.841, -531.664, 12.972, 167.800
-125.672, -530.382, 12.913, 168.000
-125.498, -529.105, 12.854, 168.200
-125.319, -527.836, 12.796, 168.400
-125.137, -526.573, 12.738, 168.600
-124.949, -525.316, 12.679, 168.800
-124.756, -524.067, 12.621, 169.000
-124.559, -522.823, 12.563, 169.200
-124.355, -521.587, 12.505, 169.400
-124.147, -520.357, 12.448, 169.600
-123.934, -519.135, 12.390, 169.800
-123.716, -517.918, 12.334, 170.000
-123.493, -516.708, 12.277, 170.200
-123.265, -515.505, 12.221, 170.400
-123.031, -514.309, 12.165, 170.600
-122.792, -513.120, 12.110, 170.800
-122.548, -511.937, 12.055, 171.000
-122.299, -510.760, 12.000, 171.200
-122.043, -509.591, 11.946, 171.400
-121.781, -508.429, 11.892, 171.600
-121.513, -507.274, 11.839, 171.800
-121.239, -506.125, 11.787, 172.000
-120.958, -504.983, 11.734, 172.200
-120.670, -503.849, 11.682, 172.400
-120.374, -502.722, 11.630, 172.600
-120.071, -501.602, 11.578, 172.800
-119.761, -500.490, 11.526, 173.000
-119.444, -499.385, 11.475, 173.200
-119.120, -498.287, 11.423, 173.400
-118.788, -497.197, 11.372, 173.600
-118.447, -496.116, 11.320, 173.800
-118.095, -495.043, 11.269, 174.000
-117.734, -493.978, 11.219, 174.200
-117.363, -492.923, 11.169, 174.400
-116.982, -491.876, 11.119, 174.600
-116.592, -490.838, 11.069, 174.800
-116.191, -489.809, 11.019, 175.000
-115.780, -488.790, 10.970, 175.200
-115.354, -487.783, 10.918, 175.400
-114.912, -486.788, 10.869, 175.600
-114.455, -485.805, 10.820, 175.800
-113.982, -484.835, 10.771, 176.000
-113.494, -483.878, 10.724, 176.200
-112.991, -482.934, 10.676, 176.400
-112.473, -482.004, 10.628, 176.600
-111.940, -481.088, 10.580, 176.800
-111.393, -480.186, 10.533, 177.000
-110.831, -479.299, 10.485, 177.200
-110.256, -478.426, 10.437, 177.400
-109.662, -477.572, 10.385, 177.600
-109.051, -476.736, 10.337, 177.800
-108.424, -475.918, 10.290, 178.000
-107.783, -475.117, 10.244, 178.200
-107.128, -474.333, 10.199, 178.400
-106.462, -473.565, 10.152, 178.600
-105.783, -472.814, 10.105, 178.800
-105.094, -472.079, 10.056, 179.000
-104.395, -471.361, 10.006, 179.200
-103.680, -470.666, 9.952, 179.400
-102.952, -469.992, 9.907, 179.600
-102.210, -469.338, 9.886, 179.800
-101.452, -468.703, 9.900, 180.000
-100.676, -468.083, 9.951, 180.200
-99.880, -467.478, 10.036, 180.400
-99.062, -466.884, 10.148, 180.600
-98.221, -466.303, 10.278, 180.800
-97.355, -465.733, 10.416, 181.000
-96.466, -465.176, 10.557, 181.200
-95.552, -464.631, 10.694, 181.400
-94.613, -464.105, 10.818, 181.600
-93.650, -463.597, 10.936, 181.800
-92.666, -463.108, 11.048, 182.000
-91.660, -462.637, 11.153, 182.200
-90.634, -462.185, 11.254, 182.400
-89.590, -461.752, 11.352, 182.600
-88.528, -461.337, 11.451, 182.800
-87.447, -460.944, 11.547, 183.000
-86.347, -460.574, 11.649, 183.200
-85.229, -460.227, 11.758, 183.400
-84.093, -459.900, 11.872, 183.600
-82.938, -459.600, 11.986, 183.800
-81.765, -459.326, 12.107, 184.000
-80.573, -459.076, 12.233, 184.200
-79.363, -458.851, 12.362, 184.400
-78.136, -458.655, 12.485, 184.600
-76.893, -458.488, 12.596, 184.800
-75.637, -458.349, 12.676, 185.000
-74.372, -458.245, 12.706, 185.200
-73.106, -458.174, 12.687, 185.400
-71.843, -458.134, 12.624, 185.600
-70.588, -458.129, 12.521, 185.800
-69.345, -458.158, 12.398, 186.000
-68.116, -458.217, 12.268, 186.200
-66.901, -458.305, 12.141, 186.400
-65.701, -458.425, 12.024, 186.600
-64.515, -458.576, 11.928, 186.800
-63.341, -458.756, 11.854, 187.000
-62.179, -458.971, 11.793, 187.200
-61.030, -459.220, 11.750, 187.400
-59.891, -459.500, 11.719, 187.600
-58.763, -459.811, 11.692, 187.800
-57.650, -460.158, 11.657, 188.000
-56.552, -460.540, 11.623, 188.200
-55.469, -460.956, 11.585, 188.400
-54.404, -461.401, 11.540, 188.600
-53.361, -461.884, 11.480, 188.800
-52.340, -462.399, 11.422, 189.000
-51.343, -462.946, 11.362, 189.200
-50.368, -463.521, 11.302, 189.400
-49.422, -464.129, 11.233, 189.600
-48.504, -464.767, 11.172, 189.800
-47.612, -465.433, 11.115, 190.000
-46.746, -466.123, 11.061, 190.200
-45.912, -466.843, 11.001, 190.400
-45.109, -467.588, 10.948, 190.600
-44.335, -468.357, 10.899, 190.800
-43.590, -469.147, 10.855, 191.000
-42.879, -469.962, 10.817, 191.200
-42.198, -470.801, 10.805, 191.400
-41.546, -471.662, 10.824, 191.600
-40.921, -472.549, 10.877, 191.800
-40.319, -473.460, 10.966, 192.000
-39.745, -474.402, 11.076, 192.200
-39.197, -475.373, 11.213, 192.400
-38.675, -476.375, 11.366, 192.600
-38.177, -477.406, 11.528, 192.800
-37.708, -478.469, 11.686, 193.000
-37.268, -479.560, 11.843, 193.200
-36.855, -480.679, 11.994, 193.400
-36.469, -481.823, 12.137, 193.600
-36.114, -482.990, 12.266, 193.800
-35.786, -484.178, 12.388, 194.000
-35.486, -485.386, 12.505, 194.200
-35.215, -486.613, 12.615, 194.400
-34.970, -487.856, 12.725, 194.600
-34.749, -489.115, 12.838, 194.800
-34.552, -490.390, 12.954, 195.000
-34.378, -491.680, 13.072, 195.200
-34.226, -492.985, 13.196, 195.400
-34.094, -494.306, 13.326, 195.600
-33.984, -495.641, 13.458, 195.800
-33.893, -496.992, 13.594, 196.000
-33.822, -498.357, 13.733, 196.200
-33.770, -499.738, 13.873, 196.400
-33.736, -501.133, 14.014, 196.600
-33.719, -502.542, 14.155, 196.800
-33.718, -503.966, 14.295, 197.000
-33.733, -505.403, 14.435, 197.200
-33.764, -506.854, 14.575, 197.400
-33.808, -508.319, 14.716, 197.600
-33.865, -509.798, 14.856, 197.800
-33.936, -511.290, 14.997, 198.000
-34.018, -512.796, 15.139, 198.200
-34.112, -514.315, 15.284, 198.400
-34.218, -515.849, 15.429, 198.600
-34.333, -517.396, 15.578, 198.800
-34.459, -518.958, 15.728, 199.000
-34.595, -520.533, 15.880, 199.200
-34.739, -522.124, 16.035, 199.400
-34.891, -523.730, 16.192, 199.600
-35.051, -525.350, 16.350, 199.800
-35.217, -526.986, 16.510, 200.000
-35.389, -528.638, 16.671, 200.200
-35.566, -530.305, 16.833, 200.400
-35.747, -531.988, 16.996, 200.600
-35.932, -533.688, 17.161, 200.800
-36.119, -535.403, 17.326, 201.000
-36.307, -537.136, 17.493, 201.200
-36.496, -538.885, 17.661, 201.400
-36.684, -540.651, 17.831, 201.600
-36.870, -542.434, 18.003, 201.800
-37.053, -544.235, 18.165, 202.000
-37.230, -546.051, 18.293, 202.200
-37.401, -547.876, 18.362, 202.400
-37.563, -549.704, 18.355, 202.600
-37.714, -551.528, 18.269, 202.800
-37.850, -553.339, 18.119, 203.000
-37.970, -555.135, 17.923, 203.200
-38.073, -556.910, 17.705, 203.400
-38.158, -558.664, 17.484, 203.600
-38.222, -560.398, 17.279, 203.800
-38.263, -562.115, 17.105, 204.000
-38.281, -563.817, 16.971, 204.200
-38.274, -565.509, 16.878, 204.400
-38.238, -567.193, 16.823, 204.600
-38.176, -568.873, 16.799, 204.800
-38.083, -570.550, 16.791, 205.000
-37.958, -572.224, 16.787, 205.200
-37.802, -573.895, 16.779, 205.400
-37.614, -575.561, 16.756, 205.600
-37.391, -577.218, 16.711, 205.800
-37.138, -578.865, 16.647, 206.000
-36.854, -580.500, 16.562, 206.200
-36.538, -582.118, 16.460, 206.400
-36.195, -583.721, 16.356, 206.600
-35.824, -585.308, 16.275, 206.800
-35.429, -586.885, 16.249, 207.000
-35.007, -588.456, 16.285, 207.200
-34.558, -590.027, 16.373, 207.400
-34.082, -591.601, 16.501, 207.600
-33.577, -593.182, 16.658, 207.800
-33.042, -594.771, 16.837, 208.000
-32.478, -596.371, 17.036, 208.200
-31.884, -597.980, 17.246, 208.400
-31.257, -599.601, 17.466, 208.600
-30.597, -601.232, 17.693, 208.800
-29.903, -602.875, 17.928, 209.000
-29.175, -604.529, 18.166, 209.200
-28.413, -606.193, 18.407, 209.400
-27.614, -607.866, 18.648, 209.600
-26.780, -609.550, 18.894, 209.800
-25.910, -611.243, 19.137, 210.000
-25.003, -612.944, 19.372, 210.200
-24.060, -614.651, 19.596, 210.400
-23.081, -616.361, 19.805, 210.600
-22.064, -618.074, 20.000, 210.800
-21.010, -619.785, 20.181, 211.000
-19.920, -621.495, 20.354, 211.200
-18.793, -623.201, 20.522, 211.400
-17.629, -624.903, 20.690, 211.600
-16.430, -626.600, 20.858, 211.800
-15.195, -628.292, 21.011, 212.000
-13.926, -629.975, 21.131, 212.200
-12.627, -631.647, 21.206, 212.400
-11.299, -633.301, 21.227, 212.600
-9.946, -634.932, 21.198, 212.800
-8.571, -636.538, 21.127, 213.000
-7.176, -638.116, 21.030, 213.200
-5.765, -639.666, 20.922, 213.400
-4.339, -641.187, 20.820, 213.600
-2.899, -642.683, 20.736, 213.800
-1.444, -644.155, 20.680, 214.000
0.028, -645.606, 20.658, 214.200
1.517, -647.038, 20.668, 214.400
3.026, -648.454, 20.704, 214.600
4.556, -649.854, 20.759, 214.800
6.107, -651.239, 20.823, 215.000
7.681, -652.609, 20.886, 215.200
9.275, -653.963, 20.941, 215.400
10.892, -655.298, 20.979, 215.600
12.528, -656.612, 20.999, 215.800
14.182, -657.905, 20.999, 216.000
15.853, -659.174, 20.982, 216.200
17.539, -660.420, 20.952, 216.400
19.237, -661.642, 20.914, 216.600
20.947, -662.842, 20.875, 216.800
22.668, -664.019, 20.840, 217.000
24.401, -665.173, 20.814, 217.200
26.145, -666.306, 20.798, 217.400
27.904, -667.415, 20.793, 217.600
29.677, -668.501, 20.799, 217.800
31.466, -669.564, 20.814, 218.000
33.271, -670.604, 20.835, 218.200
35.091, -671.620, 20.860, 218.400
36.926, -672.615, 20.883, 218.600
38.775, -673.587, 20.903, 218.800
40.638, -674.537, 20.916, 219.000
42.513, -675.464, 20.922, 219.200
44.400, -676.367, 20.920, 219.400
46.298, -677.245, 20.911, 219.600
48.206, -678.099, 20.898, 219.800
50.123, -678.926, 20.882, 220.000
52.050, -679.728, 20.867, 220.200
53.986, -680.502, 20.853, 220.400
55.933, -681.248, 20.842, 220.600
57.889, -681.963, 20.835, 220.800
59.857, -682.647, 20.834, 221.000
61.835, -683.301, 20.838, 221.200
63.824, -683.924, 20.846, 221.400
65.823, -684.516, 20.857, 221.600
67.832, -685.079, 20.869, 221.800
69.850, -685.612, 20.879, 222.000
71.876, -686.114, 20.887, 222.200
73.911, -686.585, 20.892, 222.400
75.953, -687.024, 20.892, 222.600
78.002, -687.429, 20.889, 222.800
80.057, -687.800, 20.883, 223.000
82.117, -688.133, 20.873, 223.200
84.183, -688.426, 20.862, 223.400
86.252, -688.678, 20.853, 223.600
88.326, -688.888, 20.846, 223.800
90.403, -689.058, 20.844, 224.000
92.483, -689.186, 20.840, 224.200
94.564, -689.275, 20.823, 224.400
96.643, -689.324, 20.784, 224.600
98.716, -689.334, 20.716, 224.800
100.781, -689.307, 20.620, 225.000
102.834, -689.243, 20.499, 225.200
104.872, -689.142, 20.362, 225.400
106.896, -689.005, 20.240, 225.600
108.907, -688.834, 20.168, 225.800
110.912, -688.626, 20.154, 226.000
112.915, -688.384, 20.186, 226.200
114.919, -688.107, 20.255, 226.400
116.926, -687.795, 20.354, 226.600
118.939, -687.448, 20.476, 226.800
120.959, -687.065, 20.616, 227.000
122.986, -686.643, 20.766, 227.200
125.020, -686.182, 20.913, 227.400
127.058, -685.682, 21.041, 227.600
129.098, -685.144, 21.134, 227.800
131.134, -684.569, 21.185, 228.000
133.163, -683.961, 21.190, 228.200
135.180, -683.322, 21.152, 228.400
137.182, -682.656, 21.080, 228.600
139.167, -681.965, 20.988, 228.800
141.133, -681.249, 20.890, 229.000
143.080, -680.512, 20.800, 229.200
145.012, -679.752, 20.730, 229.400
146.928, -678.969, 20.688, 229.600
148.833, -678.164, 20.677, 229.800
150.728, -677.333, 20.692, 230.000
152.614, -676.478, 20.731, 230.200
154.495, -675.597, 20.785, 230.400
156.370, -674.691, 20.845, 230.600
158.240, -673.762, 20.903, 230.800
160.104, -672.811, 20.952, 231.000
161.963, -671.840, 20.985, 231.200
163.815, -670.852, 20.999, 231.400
165.658, -669.846, 20.995, 231.600
167.491, -668.826, 20.974, 231.800
169.313, -667.793, 20.941, 232.000
171.124, -666.746, 20.903, 232.200
172.923, -665.686, 20.864, 232.400
174.710, -664.614, 20.832, 232.600
176.488, -663.531, 20.809, 232.800
178.257, -662.436, 20.798, 233.000
180.018, -661.331, 20.800, 233.200
181.775, -660.215, 20.812, 233.400
183.527, -659.089, 20.831, 233.600
185.275, -657.954, 20.855, 233.800
187.021, -656.810, 20.878, 234.000
188.763, -655.657, 20.899, 234.200
190.502, -654.497, 20.914, 234.400
192.238, -653.330, 20.922, 234.600
193.971, -652.156, 20.922, 234.800
195.699, -650.979, 20.916, 235.000
197.424, -649.797, 20.904, 235.200
199.145, -648.611, 20.890, 235.400
200.862, -647.424, 20.875, 235.600
202.576, -646.234, 20.861, 235.800
204.288, -645.042, 20.852, 236.000
205.998, -643.850, 20.846, 236.200
207.707, -642.656, 20.846, 236.400
209.416, -641.462, 20.849, 236.600
211.126, -640.268, 20.856, 236.800
212.837, -639.074, 20.865, 237.000
214.549, -637.881, 20.874, 237.200
216.264, -636.690, 20.882, 237.400
217.981, -635.501, 20.888, 237.600
219.701, -634.315, 20.891, 237.800
221.423, -633.132, 20.892, 238.000
223.148, -631.954, 20.890, 238.200
224.876, -630.781, 20.886, 238.400
226.608, -629.613, 20.880, 238.600
228.343, -628.452, 20.875, 238.800
230.082, -627.298, 20.870, 239.000
231.825, -626.151, 20.865, 239.200
233.573, -625.012, 20.863, 239.400
235.327, -623.882, 20.862, 239.600
237.086, -622.760, 20.863, 239.800
238.852, -621.649, 20.865, 240.000
240.625, -620.548, 20.868, 240.200
242.404, -619.458, 20.871, 240.400
244.192, -618.379, 20.875, 240.600
245.986, -617.313, 20.877, 240.800
247.789, -616.261, 20.878, 241.000
249.601, -615.222, 20.879, 241.200
251.420, -614.198, 20.878, 241.400
253.249, -613.191, 20.876, 241.600
255.087, -612.201, 20.873, 241.800
256.935, -611.232, 20.870, 242.000
258.794, -610.283, 20.867, 242.200
260.663, -609.356, 20.865, 242.400
262.543, -608.451, 20.864, 242.600
264.433, -607.568, 20.864, 242.800
266.334, -606.708, 20.865, 243.000
268.245, -605.870, 20.867, 243.200
270.166, -605.057, 20.869, 243.400
272.099, -604.268, 20.871, 243.600
274.041, -603.505, 20.872, 243.800
275.993, -602.767, 20.872, 244.000
277.956, -602.057, 20.873, 244.200
279.928, -601.375, 20.872, 244.400
281.910, -600.720, 20.872, 244.600
283.901, -600.094, 20.871, 244.800
285.900, -599.497, 20.870, 245.000
287.909, -598.930, 20.869, 245.200
289.925, -598.393, 20.868, 245.400
291.949, -597.887, 20.867, 245.600
293.981, -597.412, 20.867, 245.800
296.020, -596.970, 20.866, 246.000
298.065, -596.559, 20.866, 246.200
300.117, -596.182, 20.867, 246.400
302.175, -595.837, 20.868, 246.600
304.238, -595.520, 20.872, 246.800
306.305, -595.230, 20.876, 247.000
308.376, -594.965, 20.880, 247.200
310.449, -594.720, 20.884, 247.400
312.526, -594.495, 20.886, 247.600
314.604, -594.288, 20.886, 247.800
316.684, -594.099, 20.885, 248.000
318.765, -593.931, 20.881, 248.200
